Video ID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS
AnXO5ycu_9Y,INDONESIANS REACT TO PHILIPPINES ADS,0,1.6945747,-1.7295943
JXig-kXgJ9o,SO YOU THINK YOU CAN DANCE,0,1.8869088,-0.54550815
wz90fu3QViI,OUR FIRST FILIPINO FIESTA GOT EMOTIONAL,0,1.8033746,-1.5388007
xcMDE0JzegE,"PHILIPPINES STRANDED, HOMELESS",0,1.6639001,-1.9636667
7SKGXkZKjV8,NEW ACADEMIC YEAR BEGINS IN PHILIPPINES,0,1.6318175,-1.609242
x3YpTTa7V0I,SARAH GERONIMO BIRTHDAY PROD 23.07.17 REACTION,0,1.4830819,-2.6762545
q6CKyy8b0qE,BIG BOAR GETS LUCKY,0,1.6718308,-0.94690704
w2atPClWkt4,INDONESIANS REACT TO THE MOFFATS MISS YOU LIKE CRAZY WISH BUS,0,1.8629766,-1.7922124
kqDxAhCCzMk,HALEY DASOVICH,0,1.4105737,-1.0714468
xCG3JWx5Fqo,PHILIPPINES VLOG 12 MASSAGE & JOURNEY TO BOHOL,0,1.8112886,-2.1665986
MYJJWYYduOI,PHILIPPINES VLOG 11 MEETING JULIE ANNE SAN JOSE,0,1.623781,-1.9612015
Vjq_9nJsuCk,MIKEY BUSTOS REACTION,0,1.9327183,-2.0808275
Eie4aiXCVQc,WAWANG IF I SING YOU A LOVE SONG REACTION,0,1.8893799,-2.044297
MaOfWyUPnBg,PHILIPPINES BATAAN NUCLEAR PLANT,0,1.5372274,-1.6820232
STg0TVZXS7g,CHICKEN POCHERO,0,1.6513753,-2.109127
JsEPnwjmMpU,TAPAO TAKEOUT,0,2.0258753,-0.82537967
GlMnbkH0564,LIVE,0,1.4113388,-2.2346098
1_vH5Ucxmfs,EXCLUSIVE ALJAZEERA,0,2.051419,-1.2858304
8YMH46LLieo,CHICKEN LUMPIA,0,1.5355296,-2.6146612
SEHcakm-fAc,MANILA GOES INTO COMPLETE LOCKDOWN,0,2.0516758,-1.6969852
h1Sv8VLmp1s,MANULIFE STAND UP REACTION,0,1.6744179,-2.0308402
VuzN1TBsJz8,KZ TANDINGAN REACTION SAY SOMETHING,0,1.4086623,-2.1859176
DbaiiUWxSrc,ARIANA GRANDE GOD IS A WOMAN LYRIC VIDEO REACTION,0,2.048819,-1.7341206
2ohubCIsYIA,PHILIPPINES VLOG 10 RECORDING WITH MARIA LAROCO,0,1.9535617,-0.95257896
8rk9mDqhWp4,TORTANG CORNED BEEF,0,1.7752565,-1.4230976
l9mIUDxVRv0,VERY INTERESTING,0,1.5219796,-1.6323333
hgZSrddAylY,ABS-CBN THE PHILIPPINES LARGEST TV NETWORK GOES OFF AIR,0,1.4094453,-1.3417469
Al0X79cbxjg,GRACEFUL! THE CUT WORLD OF DANCE,0,2.0264924,-0.512298
ONAyHnzPTS0,INDONESIANS REACT TO WISH 107.5 BOYBANDPH COVERS SOMEBODY,0,1.8573977,-2.2425616
kOko-qjK1GE,NEW HOUSE In The PHILIPPINES,0,0.7909467,-1.3677852
9xVyI9F6lK4,ELLEN SINGS HEARTLESS! REACTION,0,1.9555473,-1.484724
SY1mYecxi1A,EMOTIONALLY CHARGED PERFORMANCE,0,1.9774356,-2.1722867
znn71PRXzoM,BEST & WORST AUDITIONS PILIPINAS GOT TALENT REACTION,0,1.7507108,-2.2201574
cFWfDwh8L58,INDONESIANS REACT TO MOONSTAR88 MIGRAINE ON WISH107.5,0,1.6243911,-1.9533018
1Es0kYdryIo,PORK ADOBO TASTE TEST,0,1.582542,-1.8962038
eA8lP_ey2us,AMAZINGLY ACCURATE DO WATCH THE ORIGINAL VIDEO! INDONESIANS REACT TO KATRINA VELARDE IMPERSONATING SINGERS 3,0,1.5797925,-0.9739157
Xe0-gR7QLzY,BLUEST WATER WE'VE EVER SEEN,0,2.3153083,-1.2996563
1QhgYA7ZBMs,SHE SANG WITH HEART & HONESTY,0,2.0708938,-1.1068705
LnWyJX4WGV4,INDONESIANS REACT TO TOP 10 PLACES TO VISIT IN PHILIPPINES,0,1.7839688,-1.9863605
ohgI0njOVqY,KAHIT KAILAN,0,1.1087221,-0.5976904
A5fwoL64Rsk,Blind audition THE PINK HOODIE GUY,0,1.4101601,-1.5234886
en0xYIxPSuA,SUPER POWERFUL REACTION,0,1.4832207,-1.9134468
fE5Kxc8oiPg,PLEASE DON'T FIGHT,0,2.3621566,-1.0933434
QfKlvulQ2dA,INDONESIANS REACT TO EUMEE CAPILE COVERS LISTEN ON WISH 107.5 BUS,0,1.6136723,-2.0386124
PM6vFN-SFpU,JUST LOVE,0,1.9723067,-1.2697259
xR_ofAFkHhI,MISS UNIVERSE CONFIDENTLY BEAUTIFUL,0,1.324268,-2.561636
xQtMdNiSXlU,LILY & LUCY INTERVIEW,0,1.4632941,-0.8819949
xp7F-KgRmKo,INDONESIANS REACT TO HIUBANG SHOW REGINE VELASQUEZ SINGS ARAW-GABI ON WISH 107.5 BUS,0,1.5868253,-1.9173355
SSA0JCtT27c,EDWARD BENOSA MORISSETTE AMON,0,2.1193268,-2.5206466
fCjTmzbvo-8,WORLD DNA SOUTH CHINA SEA FACEOFF,0,1.4500177,-1.408598
gOgTEJcF0mk,KOREA FAMOUS BOY BAND GROUP BTS,0,1.3310397,-1.3872136
Mp-yqdfa3K8,TERRIBLE SINGING,0,1.757086,-1.5891837
o4DUTUSYMX0,PHILIPPINES VLOG 05 1ST TIME TRYING JOLLIBEE,0,1.557305,-2.06682
RXrKUTh81oU,3 THINGS! PHILIPPINES THIS NEEDS TO CHANGE,0,2.1380126,-1.4486395
JQKkic9od7s,IN MY FEELS,0,1.9037553,-0.90649223
OsgTMyIGVeo,TOP 10 SHOCKING FACTS ABOUT THE PHILIPPINES,0,1.7588701,-2.6630263
UVHzPPNuYeg,BTCH YOU GONNA DIE,0,1.9716539,-0.71492285
oJhSQFGK4bI,JULIE ANNE SAN JOSE,0,1.3430678,-1.4050232
xYf0qQkrp3I,ILLIVE,0,1.3447638,-2.1371427
Ktt6qBKLDl4,A WHOLE NEW WORLD 23 YEARS LATER LEA SALONGA BRAD KANE REACTION,0,1.769479,-2.6182237
SqVa0vkJ8Rw,ASAPBigWelcome LATE NIGHT WHEN YOU NEED MY LOVE,0,2.2726016,-0.7826502
hTa25I1SqjU,I LOOOOVED HIS ORIGINAL SONG,0,1.8257995,-0.6631444
gcyDysculAc,BRUNO MARS VERSACE ON THE FLOOR REACTION,0,2.0105543,-1.8238195
cv0FazANxAs,DIDN'T EXPECT THIS IN BICOL,0,2.0897453,0.11350151
Q0br4Ujitu0,FAROE ISLANDS ASIAN WOMEN,0,1.9849823,-2.1604924
aoc1_LwKaUg,KILLER CHICKEN ADOBO,0,1.8693111,-1.6451477
izC3PpKfnhc,FOLLOW ME PHILIPPINES PT. 2 WITH HARNAAZ SANDHU,0,1.3769226,-0.76648074
aRhLGffqjgk,I BODYROLLED TOO HARD OO,0,1.7150824,-0.68944883
YzaFRUelDYI,WHY WE DO FILIPINO REACTIONS,0,2.0171115,-1.4186113
qR1WV3uIRbQ,MY TOP 10 IDOL PHILIPPINES AUDITIONS,0,1.7373643,-1.8757225
ZNvMlpYInxc,AMERICANS REACTION MANNY PACQUIAO VS UGAS Fight GALIT SI KANO THEAHERN FAMILY,0,1.6569302,-1.9655954
FpcetHtZE1I,ALJAZEERA EXCLUSIVE,0,1.8272902,-1.80849
wi2BBQ9rnSQ,BIRIT QUEENS JONAMORISSETTE MARIAH GRANDE MEDLEY REACTION,0,1.7257614,-2.600795
DjyX2TzZVBs,TOKIDO'S LEGENDARY EVO RUN ICONIC ESPORTS MOMENTS,0,1.8865925,-2.1042213
arlIzyIIj2U,BOTH OF US CONCERT,0,1.4922442,-1.3392389
viFXAsWBNZo,MIKEY BUSTOS,0,1.5934131,-1.3001037
yRG7pwa-OEg,MORISHAY,0,1.2224957,-1.4264566
Pfo6mik9xok,FINAL WALK FORMER,0,1.7767632,-2.136673
QkDA1pbcgoY,Steve Calderon Go for 8 Roosalyn Silva Come acar.... Robb TWiZTID Dude he needs to eat three more. Dude skipped three times it the clown popped up. Hahaha! LOS ANGELES HOME,0,1.188774,-1.0525837
w46jhpYGeKc,INDONESIANS REACT TO SASSA DAGDAG THE SHOW WISH BUS,0,1.7190033,-2.5212326
xnektBuTaDs,KENNY DAVE CANEDO LEAD THE WAY REACTION,0,2.3284042,-1.9805125
nY-YiI3hP_c,FILIPINO FOOD,0,1.5088276,-1.6869988
OQz52FZQ2w4,ANOTHER TITLE FOR THE PHILIPPINES,0,2.088272,-2.264623
CHdTSslLRrQ,RESPONDING TO MGN,0,1.5121605,-0.90938354
BOlcMowlEvY,SO GOOD! REACTION,0,1.8568293,-1.0157468
95frnzvILcw,LO SIENTO,0,1.0072019,-1.5969782
cntVFWMLfFI,FOREIGNERS JUDGE FILIPINOS,0,1.7206441,-0.9317727
SiiYQYaNG_k,THE BATTLE OF YULTONG,0,1.8297709,-1.8256742
-OJnaNi0Pdg,50 PHRASES YOU MUST-KNOW,0,1.9104667,-0.62432224
Q1RVdu_RLmQ,LOST THE KEYS IN THE JUNGLE,0,2.0394442,-2.3464231
fT4-aIX9wp8,FILIPINOS ARE HELPFUL,0,1.3682239,-1.1073487
8BTSAvGBTwA,CREAMY LENGUA W CORN,0,1.4241308,-1.2253187
K8O6s94vkAU,MOMMY PLAYING IN THE BEACH WITH THE KIDS.,0,1.6845359,-0.50193787
q4y4mrNA43A,WAW! UNCANNY RESEMBLANCE,0,1.8090514,-0.105236836
r6ifmo3dp4Y,WEARING MY NEW SPEEDOS IN BORACAY,0,1.8321072,-1.6636399
K7fff-RzVAs,YOUR FACE SOUNDS FAMILIAR KIDS,0,1.6057777,-1.5203385
00RVLaKUzcI,TODAY LAST YEAR HIUBANG SHOW REACTS TO HIUBANG SHOW FIRST EPISODE,0,1.6340728,-2.3454914
G0dRdDqLha0,INDONESIANS REACT TO AWESOME FILIPINO RAP SONG ON WISH BUS,0,1.7217392,-1.9963055
AqccGzYs_y0,PANCIT MOLO,0,1.117004,-1.2115198
0Vem0r75N20,PHILIPPINES VLOG 16 FIREFLY WATCHING,0,2.0033813,-1.9261746
7YOOMGt4nDo,HE KILLS IT! REACTION,0,2.1488895,-0.78380305
tBeWd3Vp3xo,PHILIPPINES VLOG 10 TRYING FILIPINO STREET FOOD & FORT SANTIAGO,0,1.6227218,-1.76839
hX78iKdROO8,THE HUNTED,0,1.8235583,-2.3871374
9n8e0KXDYgc,MICHAEL PANGILINAN LAY ME DOWN REACTION,0,1.618084,-2.2070858
wQC9g0gwGl4,COWBOY BEBOP SHE WASN'T READY! LOL,0,1.9108365,-0.5356883
nE5UNQxN6MM,BORACAY VLOGGERS MEET IN THE PHILIPPINES FOR FIRST TIME,0,2.1165566,-1.7626755
Ue_N-fBG9g8,IT'S HIM! REACTION,0,2.2208922,-0.72838676
YwLkZXeGCDI,PHILIPPINES FIRST IMPRESSIONS,0,1.7402996,-2.0685253
CwlLBToFGQY,RED VELVET RBB,0,1.3282347,-0.7631846
rv2eumxeflo,8 DAYS IN THE PHILIPPINES,0,1.8542964,-1.9909769
M80_Zojj-1c,PHILIPPINES VLOG 13 KARAOKE NIGHT,0,1.8542237,-2.484743
mzFTUdpTEhg,MOVE ON THE SPOT CHALLENGE,0,1.9872624,-1.6026496
M0lKXfyJh-I,IF FREDDIE MERCURY WERE FILIPINO,0,1.6487138,-0.9856815
Qn3QZdRroVE,FOREIGNERS REACT TO RAINY SEASON IN MANILA,0,1.8509008,-2.2887037
NY7WkZi_KJw,FOREIGNER TRYING,0,1.7262133,-1.7511159
n2oup0I-WGE,MY FIRST TIME RIDING THE MRT,0,2.0407887,-1.4635285
cvh0cSLddFk,KOREANS COOK TAPSILOG,0,1.4415132,-1.0990877
BomdsEJjb0E,PHILIPPINES 1ST CORONAVIRUS DEATH,0,1.653201,-1.5182254
CRm9AjRcNOE,MISSUNIVERSE CONFIDENTLY BEAUTIFUL,0,1.4351474,-2.649915
1IysclcSEjc,WOULD YOU BE MAD? REACTION,0,1.7115573,-1.8356266
YGrLeNtmYqg,WAIT. WHAT? INDONESIANS REACT TO FILIPINO SENSATION KENNY CANEDO,0,1.7768108,-1.5715307
gmdYAbvm32Y,DATING A FILIPINA,0,1.4082072,-1.9258
YsyFvM4KgIk,MY FAMILY VISITS THE PHILIPPINES,0,1.8535523,-2.973599
hk6kaIYwBAA,REGINE VELASQUEZ AND I AM TELLING YOU REACTION,0,1.926465,-1.7887329
ENfsbFs0p-A,PHILIPPINE'S 1ST EVER OLYMPIC GOLD,0,1.7231731,-1.584774
A0w2HVGHH7Q,THE PHILIPPINES TRAILER,0,2.04729,-2.262677
N3XyFffjLoQ,BREAK UP BODYROLLS,0,1.47204,-1.5003979
X4SzOUpyCfs,"NINA I LOVE YOU, GOODBYE",0,1.9409217,-0.9022846
tIS9n3karyg,AMERICANS FIRST TIME EATING FILIPINO SNACKS AND FRIED BANANA THE AHERN FAMILY,0,2.0126996,-2.8635323
pCUvdwJOJSk,JULIE ANNE SAN JOSE,0,1.3430678,-1.4050232
4bIPofZpTxQ,"TRAVELING PALAWAN, THE BEST DAY IN MY LIFE",0,2.1996439,-2.0850344
lqRhbxZqPus,INDONESIANS REACT TO IV OF SPADES MUNDO LIVE ON WISH BUS 107.5,0,1.4210641,-1.8798311
rWBlhcfHRbc,TNT BOYS WONDER GIRLS YFSF,0,1.3309023,-0.81577075
HEAG70sgyik,LA FLORES ENTERPRISE,0,1.2558907,-1.9306332
xcfCDsRarO4,ARNEL PINEDA JOURNEY FAITHFULLY REACTION,0,1.6763487,-2.379794
KTWnt6XxGvU,CHOICE,0,0.9751197,-2.3535726
oyB55GkNZjg,AT THE MALL,0,1.9598256,-1.7729931
SpK-gm555Cw,"ALLEN, LEYTE TO MATNOG, LUZON PHILIPPINES",0,1.8683536,-2.0460708
uT78yhmt0xY,THE PERFECT PINOY MUSIC INDUSTRY PROFILE,0,2.0085533,-2.6544106
OuRNl9VnRBw,INDONESIANS REACT TO MISS UNIVERSE CATRIONA GRAY HIGHLIGHTS,0,1.6893696,-2.251727
Cfng_DyCWgc,PHILIPPINES VLOG 11 MORISSETTE AMON LIVE ON ASAP,0,1.850594,-2.1494572
MUaG1DbMHL8,NAS DAILY PHILIPPINES REACTION FEAT BAKLA,0,1.498194,-1.9026335
wDjqmmuXETE,THEY SING BETTER TOGETHER,0,2.1302116,-2.4944863
-grZlXvn1Pg,ERNIE COOKS LUMPIA,0,1.7390562,-1.794735
T1FOhA3lIoQ,PANCIT CANTON SHRIMP & CHICKEN,0,0.8832419,-1.3572745
maxZEnpH-2I,RED WINE BEEF STEW,0,1.9980894,-1.4851438
q9iOfM0IRCg,THE DARING MOVIE OF JENNYLYN MERCADO AND DEREK RAMSAY ALL OF YOU,0,1.8634728,-1.4911505
sktbPxj4Uxw,VERY FUNNY PERO GALIT NA SI MOMMY,0,1.7299305,-1.1201125
eG8XxL_DS7Y,JOLLIBEE ON THE FLOOR REACTION,0,2.17329,-1.8148471
T6OpdSJYRqE,TASTE TEST,0,1.412322,-2.3002405
B1l6AHEEri0,PUERTO PRINCESA SUBTERRANEAN RIVER,0,1.2576411,-1.6947414
X9uOURLpJXk,IS THIS REALLY OUR NEW HOME?? A VERY EMOTIONAL MOMENT,0,1.8876642,-0.5672229
rMvhi8Afun0,TOP 10 PHILIPPINES TRAVELERS PARADISE,0,1.4094497,-1.9470663
AxuQqgzlL2o,MIKEY BUSTOS ADOBO! REACTION,0,1.877944,-1.7198422
ZVEE0PmxHGM,CHARICE PEMPENGCO JAKE ZYRUS ONE MOMENT IN TIME REACTION,0,1.7856454,-2.156051
pM8Ji6T1gUY,THE PHILIPPINES PHILIP II,0,1.7502265,-1.6147557
RoLBag1rh6A,BOYZ BOY NEEDED A SECOND LOOK,0,2.078873,-1.175032
OP-wvfxWE_s,MORI ACTUALLY SOUNDED LIKE STEVEN TYLER,0,1.9207008,-1.4983536
Z71zWskGbBw,HAMONADONG BABOY,0,1.7931023,-1.5725058
MlQ6hhZxYz4,FOLLOW ME EVERYWHERE IWANTMYLAUREN,0,2.0392983,-1.7136114
Yd-i3_zIn-A,8 DAYS IN THE PHILIPPINES,0,1.8542964,-1.9909769
7xmCVS-LMIM,R. 30 REGINE VELASQUEZ BIRT QUEENS REACTION,0,1.5678895,-1.851814
2CihXRqTstA,THAT AIN'T HORNS! REACTION,0,2.086376,-1.3971157
AlOFJSH84cs,FIRST TIME REACTING TO LEA SALONGA FIRST LOOK,0,2.2529907,-2.4916153
SlcVb1lfnI4,MARCELITO POMOY celine Dion POWER OF LOVE REACTION PT. 2 THOUGHTS,0,0.84736645,-1.7014327
2gfLYdwQ404,PART 2 ALL THE STARS,0,1.7169046,-2.6045814
QG5mA1zVqRo,BUGOY DRILON,0,1.5707797,-1.9689302
b71KmyCAeIE,FILIPINO FOOD,0,1.5088278,-1.6869991
rtvcC7-jt4g,LECHON BELLY,0,1.9720595,-1.8871993
5n1cd_H0cPM,FIRST TIME AFTER SURGERY IN MANILA,0,2.1626625,-2.5894094
PyzONo5RcTg,PORK GINILING,0,1.3064545,-1.2880282
FdjQjE6bD_E,TWILIGHT OF THE PHILIPPINES KATHNIEL NEW TV SERIES,0,1.762663,-1.7227485
Djuxn9IgzNs,THE LAST CUSTOMER,0,2.057209,-2.056487
H1FKITt3bQA,FILIPINO WEEK 7,0,1.2411351,-0.5423423
dYRw37yGQ6s,SALISBURY STEAK,0,1.5007939,-1.6502944
FtidO545_xE,MY DAD IS A LIAR COMMERCIAL,0,2.111452,-0.67740345
z2xDGzeqCls,ANNIVERSARY,0,1.4754928,-2.1169329
0FFIcO5KaFg,TOP 10 PHILIPPINES TRAVELERS PARADISE,0,1.4094497,-1.9470663
S3Ptj6-jmLk,PHILIPPINES CRACKDOWN,0,1.5377647,-1.4079398
NtiNXJ-XbjQ,BORACAY AWKWARD PARTY MOMENTS,0,1.522635,-2.3334253
1T6MRWydVog,INDONESIANS REACT TO SYMPHONYIT AIN'T MY FAULT 4TH IMPACT COVER,0,1.9203724,-2.1143436
jJo9bBWithA,MISS INDIA-UNIVERSE SHRADDDA SHASHIDHAR MISS INDIA-WORLD MANUSHI CHHILLAR,0,1.0779631,-1.2346121
h6VxPLM9a8E,THE LISTENING POST THE PHILIPPINES 2022 ELECTION,0,1.7439096,-2.477456
xK4ROlVq92Q,SAILORS FOREVER REACTION,0,2.0316198,-2.1770756
HSa7IAJLXPM,NO OVEN BAKED MACARONI,0,1.8336314,-0.671793
RrufQHshQEY,OMG!!! KOOL-AID SINIGANG MIX,0,1.6193155,-0.7153216
zlRyVK7xjG4,JOLLIBEE TASTE TEST,0,1.5960649,-2.5384228
NUqTE93xw7w,JESSICA SANCHEZ AND I AM TELLING YOU REACTION,0,1.981734,-1.2484717
y0pbhp3dsfU,WHAT'S FOR Noche Buena? CHICKEN CURRY,0,2.043299,-0.9938309
JWtWmLE5Ns4,INDONESIANS REACT ON SASSA DAGDAG IF I WERE A BOY WISH BUS,0,1.6750323,-1.6139902
x3MMVVrvBiE,Seventeen THANKS,0,1.6101544,-1.5019637
lCFtQY5b9D8,MISS UNIVERSE CONFIDENTLY BEAUTIFUL,0,1.3242676,-2.5616355
eF0DmNkSmo8,EMARJHUN IT'S A MAN'S WORLD THE VOICE TEENS PH REACTION,0,2.1527252,-2.6351674
KdiiRTU4Eqo,MORISSETTE STONE COLD,0,1.3818488,-2.5420818
CWGPc88lYFg,4 STYLES DESPACITO WHO SANG DESPACITO BETTER? REACTION,0,1.5986043,-1.4343045
X2QL0Re8oiE,GOING ALL OUT FOR BBM,0,1.707342,-0.567533
vlmJ7JPmiBY,OUR MOMS ARE THE SAME,0,2.4418662,-1.7091286
aHksaBninqY,4TH IMPACT,0,1.3627462,-1.1674118
v8k-RGzZaH8,JOLLIBEE VERSACE ON THE FLOOR,0,2.077206,-1.6292413
bfR18Mqqbxk,BEST OF BOTH WORLDS INDONESIANS REACT TO,0,1.9256023,-0.8049915
_uqRQPg1ako,DAVAO CITY,0,1.5965799,-1.3648385
5cdW8xXU9ts,R. 30 REGINE V. BIRIT QUEENS,0,1.2670292,-1.3876623
XWHmwj_2BuY,PHILIPPINES VLOG 07 FIRST TIME AT DIVISORIA MALL,0,1.6059744,-2.470854
qRW08rRS2YE,GINISANG CORNED BEEF,0,1.6390451,-1.3619028
F3JzE5Yp_wU,MEGA STORIES THE PHILIPPINES MOST ICONIC,0,2.0401297,-2.3961575
EWFKEDuHT-o,THE PIG & THE LADY,0,1.3412801,-1.5029541
y9gFSwPPQf8,ONE OF THE TOP TEN HALO HALO,0,2.3541627,-0.78613025
s4vIf9XfRwc,FROM TRADITIONAL FILIPINO FOOD TO FUSION,0,1.9474337,-1.8164485
ZmwbFlbbDNc,JUNE,0,1.3361427,-1.7462609
6AoQZ4ZSPIA,DREAM BELIEVE DO REPEAT,0,1.8713759,-2.241593
